4.000000E+00	2.647908E+01	5.520918E+00	1.714351E+01	6.201078E+01	
4.100000E+00	2.701421E+01	5.785787E+00	1.000000E+00	2.000000E+01	
4.200000E+00	2.754399E+01	6.056007E+00	2.228017E+00	1.181163E-01	
4.300000E+00	2.806848E+01	6.331524E+00	2.600000E+00	1.741505E+01	
4.400000E+00	2.858771E+01	6.612285E+00	1.251798E+01	3.464744E+01	
4.500000E+00	2.910176E+01	6.898238E+00	1.901014E+01	6.235977E+01	
4.600000E+00	2.961067E+01	7.189330E+00	1.000000E+00	2.000000E+01	
4.700000E+00	3.011449E+01	7.485511E+00	2.780052E+00	1.172573E-01	
4.800000E+00	3.061327E+01	7.786729E+00	2.900000E+00	1.751505E+01	
4.900000E+00	3.110707E+01	8.092934E+00	1.279853E+01	3.439548E+01	
5.000000E+00	3.159592E+01	8.404077E+00	2.082134E+01	6.270622E+01	
5.100000E+00	3.207989E+01	8.720107E+00	1.000000E+00	2.000000E+01	
5.200000E+00	3.255902E+01	9.040977E+00	3.386965E+00	1.164046E-01	
5.300000E+00	3.303336E+01	9.366637E+00	3.200000E+00	1.761505E+01	
5.400000E+00	3.350296E+01	9.697039E+00	1.307723E+01	3.414535E+01	
5.500000E+00	3.396786E+01	1.003214E+01	2.257875E+01	6.305014E+01	
5.600000E+00	3.442812E+01	1.037188E+01	1.000000E+00	2.000000E+01	
5.700000E+00	3.488377E+01	1.071623E+01	4.047126E+00	1.155581E-01	
5.800000E+00	3.533486E+01	1.106514E+01	3.500000E+00	1.771505E+01	
5.900000E+00	3.578145E+01	1.141855E+01	1.335413E+01	3.389704E+01	
6.000000E+00	3.622357E+01	1.177643E+01	2.428397E+01	6.339157E+01	
6.100000E+00	3.666127E+01	1.213873E+01	1.000000E+00	2.000000E+01	
6.200000E+00	3.709459E+01	1.250541E+01	4.758956E+00	1.147177E-01	
6.300000E+00	3.752359E+01	1.287641E+01	3.800000E+00	1.781505E+01	
6.400000E+00	3.794829E+01	1.325171E+01	1.362929E+01	3.365053E+01	
6.500000E+00	3.836874E+01	1.363126E+01	2.593855E+01	6.373052E+01	
6.600000E+00	3.878499E+01	1.401501E+01	1.000000E+00	2.000000E+01	
6.700000E+00	3.919708E+01	1.440292E+01	5.520918E+00	1.138835E-01	
6.800000E+00	3.960505E+01	1.479495E+01	4.100000E+00	1.791505E+01	
6.900000E+00	4.000894E+01	1.519106E+01	1.390276E+01	3.340582E+01	
7.000000E+00	4.040879E+01	1.559121E+01	2.754399E+01	6.406699E+01	
7.100000E+00	4.080465E+01	1.599535E+01	1.000000E+00	2.000000E+01	
7.200000E+00	4.119654E+01	1.640346E+01	6.331524E+00	1.130553E-01	
7.300000E+00	4.158452E+01	1.681548E+01	4.400000E+00	1.801505E+01	
7.400000E+00	4.196862E+01	1.723138E+01	1.417458E+01	3.316289E+01	
7.500000E+00	4.234888E+01	1.765112E+01	2.910176E+01	6.440103E+01	
7.600000E+00	4.272533E+01	1.807467E+01	1.000000E+00	2.000000E+01	
7.700000E+00	4.309803E+01	1.850197E+01	7.189330E+00	1.122332E-01	
7.800000E+00	4.346699E+01	1.893301E+01	4.700000E+00	1.811505E+01	
7.900000E+00	4.383227E+01	1.936773E+01	1.444481E+01	3.292172E+01	
8.000000E+00	4.419389E+01	1.980611E+01	3.061327E+01	6.473263E+01	
8.100000E+00	4.455190E+01	2.024810E+01	1.000000E+00	2.000000E+01	
8.200000E+00	4.490633E+01	2.069367E+01	8.092934E+00	1.114170E-01	
8.300000E+00	4.525721E+01	2.114279E+01	5.000000E+00	1.821505E+01	
8.400000E+00	4.560459E+01	2.159541E+01	1.471350E+01	3.268231E+01	
8.500000E+00	4.594850E+01	2.205150E+01	3.207989E+01	6.506182E+01	
8.600000E+00	4.628896E+01	2.251104E+01	1.000000E+00	2.000000E+01	
8.700000E+00	4.662602E+01	2.297398E+01	9.040977E+00	1.106067E-01	
8.800000E+00	4.695971E+01	2.344029E+01	5.300000E+00	1.831505E+01	
8.900000E+00	4.729007E+01	2.390993E+01	1.498068E+01	3.244464E+01	
9.000000E+00	4.761712E+01	2.438288E+01	3.350296E+01	6.538862E+01	
9.100000E+00	4.794090E+01	2.485910E+01	1.000000E+00	2.000000E+01	
9.200000E+00	4.826144E+01	2.533856E+01	1.003214E+01	1.098024E-01	
9.300000E+00	4.857878E+01	2.582122E+01	5.600000E+00	1.841505E+01	
9.400000E+00	4.889295E+01	2.630705E+01	1.524641E+01	3.220870E+01	
9.500000E+00	4.920397E+01	2.679603E+01	3.488377E+01	6.571304E+01	
9.600000E+00	4.951189E+01	2.728811E+01	1.000000E+00	2.000000E+01	
9.700000E+00	4.981672E+01	2.778328E+01	1.106514E+01	1.090039E-01	
9.800000E+00	5.011851E+01	2.828149E+01	5.900000E+00	1.851505E+01	
9.900000E+00	5.041728E+01	2.878272E+01	1.551073E+01	3.197447E+01	
1.000000E+01	5.071307E+01	2.928693E+01	3.622357E+01	6.603510E+01	
1.010000E+01	5.100589E+01	2.979411E+01	1.000000E+00	2.000000E+01	
1.020000E+01	5.129579E+01	3.030421E+01	1.213873E+01	1.082112E-01	
1.030000E+01	5.158279E+01	3.081721E+01	6.200000E+00	1.861505E+01	
1.040000E+01	5.186692E+01	3.133308E+01	1.577368E+01	3.174195E+01	
1.050000E+01	5.214821E+01	3.185179E+01	3.752359E+01	6.635482E+01	
1.060000E+01	5.242669E+01	3.237331E+01	1.000000E+00	2.000000E+01	
1.070000E+01	5.270238E+01	3.289762E+01	1.325171E+01	1.074243E-01	
1.080000E+01	5.297532E+01	3.342468E+01	6.500000E+00	1.871505E+01	
1.090000E+01	5.324552E+01	3.395448E+01	1.603530E+01	3.151112E+01	
1.100000E+01	5.351303E+01	3.448697E+01	3.878499E+01	6.667222E+01	
1.110000E+01	5.377786E+01	3.502214E+01	1.000000E+00	2.000000E+01	
1.120000E+01	5.404004E+01	3.555996E+01	1.440292E+01	1.066431E-01	
1.121505E+01	5.407902E+01	3.564134E+01	6.800000E+00	1.881505E+01	
1.131505E+01	5.407902E+01	3.564134E+01	1.629563E+01	3.128196E+01	
1.141505E+01	5.368575E+01	3.618209E+01	4.000894E+01	6.698730E+01	
1.151505E+01	5.329534E+01	3.671891E+01	1.000000E+00	2.000000E+01	
1.161505E+01	5.290777E+01	3.725182E+01	1.559121E+01	1.058675E-01	
1.171505E+01	5.252302E+01	3.778085E+01	7.100000E+00	1.891505E+01	
1.181505E+01	5.214106E+01	3.830604E+01	1.655470E+01	3.105447E+01	
1.191505E+01	5.176188E+01	3.882741E+01	4.119654E+01	6.730010E+01	
1.201505E+01	5.138546E+01	3.934499E+01	1.000000E+00	2.000000E+01	
1.211505E+01	5.101178E+01	3.985881E+01	1.681548E+01	1.050976E-01	
1.221505E+01	5.064081E+01	4.036888E+01	7.400000E+00	1.901505E+01	
1.231505E+01	5.027254E+01	4.087525E+01	1.681257E+01	3.082864E+01	
1.241505E+01	4.990695E+01	4.137794E+01	4.234888E+01	6.761062E+01	
1.251505E+01	4.954402E+01	4.187697E+01	1.000000E+00	2.000000E+01	
1.261505E+01	4.918373E+01	4.237237E+01	1.807467E+01	1.043334E-01	
1.271505E+01	4.882606E+01	4.286417E+01	7.700000E+00	1.911505E+01	
1.281505E+01	4.847099E+01	4.335239E+01	1.706925E+01	3.060445E+01	
1.291505E+01	4.811850E+01	4.383706E+01	4.346699E+01	6.791888E+01	
1.301505E+01	4.776857E+01	4.431821E+01	1.000000E+00	2.000000E+01	
1.311505E+01	4.742119E+01	4.479586E+01	1.936773E+01	1.035746E-01	
1.321505E+01	4.707634E+01	4.527003E+01	8.000000E+00	1.921505E+01	
1.331505E+01	4.673399E+01	4.574076E+01	1.732479E+01	3.038189E+01	
1.341505E+01	4.639414E+01	4.620806E+01	4.455190E+01	6.822490E+01	
1.351505E+01	4.605675E+01	4.667197E+01	1.000000E+00	2.000000E+01	
1.361505E+01	4.572182E+01	4.713250E+01	2.069367E+01	1.028214E-01	
1.371505E+01	4.538932E+01	4.758968E+01	8.300000E+00	1.931505E+01	
1.381505E+01	4.505924E+01	4.804354E+01	1.757922E+01	3.016095E+01	
1.391505E+01	4.473156E+01	4.849410E+01	4.560459E+01	6.852870E+01	
1.401505E+01	4.440627E+01	4.894138E+01	1.000000E+00	2.000000E+01	
1.411505E+01	4.408334E+01	4.938541E+01	2.205150E+01	1.020737E-01	
1.421505E+01	4.376276E+01	4.982621E+01	8.600000E+00	1.941505E+01	
1.431505E+01	4.344451E+01	5.026380E+01	1.783258E+01	2.994161E+01	
1.441505E+01	4.312857E+01	5.069821E+01	4.662602E+01	6.883028E+01	
1.451505E+01	4.281494E+01	5.112946E+01	1.000000E+00	2.000000E+01	
1.461505E+01	4.250358E+01	5.155758E+01	2.344029E+01	1.013314E-01	
1.471505E+01	4.219449E+01	5.198258E+01	8.900000E+00	1.951505E+01	
1.481505E+01	4.188764E+01	5.240449E+01	1.808489E+01	2.972387E+01	
1.491505E+01	4.158303E+01	5.282334E+01	4.761712E+01	6.912967E+01	
1.501505E+01	4.128063E+01	5.323913E+01	1.000000E+00	2.000000E+01	
1.511505E+01	4.098043E+01	5.365191E+01	2.485910E+01	1.005945E-01	
1.521505E+01	4.068241E+01	5.406168E+01	9.200000E+00	1.961505E+01	
1.531505E+01	4.038657E+01	5.446847E+01	1.833619E+01	2.950772E+01	
1.541505E+01	4.009287E+01	5.487231E+01	4.857878E+01	6.942689E+01	
1.551505E+01	3.980131E+01	5.527320E+01	1.000000E+00	2.000000E+01	
1.561505E+01	3.951186E+01	5.567119E+01	2.630705E+01	9.986295E-02	
1.571505E+01	3.922453E+01	5.606627E+01	9.500000E+00	1.971505E+01	
1.581505E+01	3.893928E+01	5.645849E+01	1.858650E+01	2.929313E+01	
1.591505E+01	3.865611E+01	5.684785E+01	4.951189E+01	6.972194E+01	
1.601505E+01	3.837499E+01	5.723438E+01	1.000000E+00	2.000000E+01	
1.611505E+01	3.809593E+01	5.761810E+01	2.778328E+01	9.913673E-02	
1.621505E+01	3.781889E+01	5.799903E+01	9.800000E+00	1.981505E+01	
1.631505E+01	3.754386E+01	5.837719E+01	1.883586E+01	2.908011E+01	
1.641505E+01	3.727084E+01	5.875260E+01	5.041728E+01	7.001485E+01	
1.651505E+01	3.699980E+01	5.912528E+01	1.000000E+00	2.000000E+01	
1.661505E+01	3.673073E+01	5.949525E+01	2.928693E+01	9.841579E-02	
1.671505E+01	3.646362E+01	5.986253E+01	1.010000E+01	1.991505E+01	
1.681505E+01	3.619845E+01	6.022713E+01	1.908429E+01	2.886863E+01	
1.691505E+01	3.593521E+01	6.058909E+01	5.129579E+01	7.030563E+01	
1.701505E+01	3.567388E+01	6.094841E+01	1.000000E+00	2.000000E+01	
1.711505E+01	3.541445E+01	6.130513E+01	3.081721E+01	9.770010E-02	
1.721505E+01	3.515691E+01	6.165924E+01	1.040000E+01	2.001505E+01	
1.731505E+01	3.490125E+01	6.201078E+01	1.933183E+01	2.865869E+01	
1.741505E+01	3.464744E+01	6.235977E+01	5.214821E+01	7.059430E+01	
1.751505E+01	3.439548E+01	6.270622E+01	1.000000E+00	2.000000E+01	
1.761505E+01	3.414535E+01	6.305014E+01	3.237331E+01	9.698960E-02	
1.771505E+01	3.389704E+01	6.339157E+01	1.070000E+01	1.147177E-01	
1.781505E+01	3.365053E+01	6.373052E+01	1.957849E+01	1.138835E-01	
1.791505E+01	3.340582E+01	6.406699E+01	5.297532E+01	1.130553E-01	
1.801505E+01	3.316289E+01	6.440103E+01	1.000000E+00	1.122332E-01	
1.811505E+01	3.292172E+01	6.473263E+01	3.395448E+01	1.114170E-01	
1.821505E+01	3.268231E+01	6.506182E+01	1.100000E+01	1.106067E-01	
1.831505E+01	3.244464E+01	6.538862E+01	1.982431E+01	1.098024E-01	
1.841505E+01	3.220870E+01	6.571304E+01	5.377786E+01	1.090039E-01	
1.851505E+01	3.197447E+01	6.603510E+01	1.000000E+00	1.082112E-01	
1.861505E+01	3.174195E+01	6.635482E+01	3.555996E+01	1.074243E-01	
1.871505E+01	3.151112E+01	6.667222E+01	1.121505E+01	1.066431E-01	
1.881505E+01	3.128196E+01	6.698730E+01	2.000000E+01	1.058675E-01	
1.891505E+01	3.105447E+01	6.730010E+01	5.407902E+01	1.050976E-01	
1.901505E+01	3.082864E+01	6.761062E+01	1.830196E-01	1.043334E-01	
1.911505E+01	3.060445E+01	6.791888E+01	3.618209E+01	1.035746E-01	
1.921505E+01	3.038189E+01	6.822490E+01	1.151505E+01	1.028214E-01	
1.931505E+01	3.016095E+01	6.852870E+01	2.000000E+01	1.020737E-01	
1.941505E+01	2.994161E+01	6.883028E+01	5.290777E+01	1.013314E-01	
1.951505E+01	2.972387E+01	6.912967E+01	1.790557E-01	1.005945E-01	
1.961505E+01	2.950772E+01	6.942689E+01	3.778085E+01	9.986295E-02	
1.971505E+01	2.929313E+01	6.972194E+01	1.181505E+01	9.913673E-02	
1.981505E+01	2.908011E+01	7.001485E+01	2.000000E+01	9.841579E-02	
1.991505E+01	2.886863E+01	7.030563E+01	5.176188E+01	9.770010E-02	
2.001505E+01	2.865869E+01	7.059430E+01	1.751777E-01	9.698960E-02	
